,Station,Depth_m,PAR_irradiance_Einm2-d1,PAR0+_Einm2-d1,Ratio_of_under_ice_PAR_to_surface_PAR,Ratio_of_openwater_PAR_to_surface_PAR,IceConcentration_percent,Sampled_under_ice_or_in_open_water
4106,303.0,0.38,31.830423698378265,34.812287999999995,NaN,0.9143444894624068,0.0,OW
4107,303.0,0.39,31.76691309812121,34.812287999999995,NaN,0.912520116406058,0.0,OW
4108,303.0,0.4,31.70361700288679,34.812287999999995,NaN,0.9107019051114019,0.0,OW
4109,303.0,0.41,31.64053445690928,34.812287999999995,NaN,0.9088898281236006,0.0,OW
4110,303.0,0.42,31.577664505294713,34.812287999999995,NaN,0.9070838580128581,0.0,OW
4111,303.0,0.43,31.51500619104669,34.812287999999995,NaN,0.9052839672889842,0.0,OW
4112,303.0,0.44,31.452558558711615,34.812287999999995,NaN,0.9034901285061073,0.0,OW
4113,303.0,0.45,31.390320665030984,34.812287999999995,NaN,0.9017023145686657,0.0,OW
4114,303.0,0.46,31.32829158326014,34.812287999999995,NaN,0.8999204988554658,0.0,OW
4115,303.0,0.47,31.266470386203622,34.812287999999995,NaN,0.8981446547323643,0.0,OW
4116,303.0,0.48,31.204856148489977,34.812287999999995,NaN,0.8963747556176136,0.0,OW
4117,303.0,0.49,31.143447947872012,34.812287999999995,NaN,0.894610775019212,0.0,OW
4118,303.0,0.5,31.0822448654895,34.812287999999995,NaN,0.8928526865424503,0.0,OW
4119,303.0,0.51,31.021245985919784,34.812287999999995,NaN,0.8911004638913647,0.0,OW
4120,303.0,0.52,30.960450397224882,34.812287999999995,NaN,0.8893540808700907,0.0,OW
4121,303.0,0.53,30.899857190994513,34.812287999999995,NaN,0.8876135113840986,0.0,OW
4122,303.0,0.54,30.839465462212242,34.812287999999995,NaN,0.8858787294363486,0.0,OW
4123,303.0,0.55,30.779274307700074,34.812287999999995,NaN,0.8841497090826113,0.0,OW
4124,303.0,0.56,30.71928282693628,34.812287999999995,NaN,0.8824264244549592,0.0,OW
4125,303.0,0.57,30.65949012313373,34.812287999999995,NaN,0.8807088497927437,0.0,OW
4126,303.0,0.58,30.599895304546624,34.812287999999995,NaN,0.8789969594801303,0.0,OW
4127,303.0,0.59,30.54049748657174,34.812287999999995,NaN,0.877290728106459,0.0,OW
4128,303.0,0.6,30.481295788883468,34.812287999999995,NaN,0.8755901303839458,0.0,OW
4129,303.0,0.61,30.422289334887527,34.812287999999995,NaN,0.8738951411319914,0.0,OW
4130,303.0,0.62,30.363477251748964,34.812287999999995,NaN,0.8722057352779847,0.0,OW
4131,303.0,0.63,30.30485867087847,34.812287999999995,NaN,0.8705218878712734,0.0,OW
4132,303.0,0.64,30.246432728156815,34.812287999999995,NaN,0.8688435740896093,0.0,OW
4133,303.0,0.65,30.18819856366655,34.812287999999995,NaN,0.8671707692314436,0.0,OW
4134,303.0,0.66,30.130155321396565,34.812287999999995,NaN,0.8655034487074382,0.0,OW
4135,303.0,0.67,30.0723021489408,34.812287999999995,NaN,0.8638415880318124,0.0,OW
4136,303.0,0.68,30.014638197136467,34.812287999999995,NaN,0.8621851628119493,0.0,OW
4137,303.0,0.69,29.95716262004002,34.812287999999995,NaN,0.8605341487477073,0.0,OW
4138,303.0,0.7,29.899874574590637,34.812287999999995,NaN,0.8588885216217516,0.0,OW
4139,303.0,0.71,29.842773220489313,34.812287999999995,NaN,0.8572482572960823,0.0,OW
4140,303.0,0.72,29.785857720217308,34.812287999999995,NaN,0.855613331712564,0.0,OW
4141,303.0,0.73,29.729127239477283,34.812287999999995,NaN,0.8539837209055977,0.0,OW
4142,303.0,0.74,29.672580946893717,34.812287999999995,NaN,0.8523594009935147,0.0,OW
4143,303.0,0.75,29.61621801411197,34.812287999999995,NaN,0.850740348181423,0.0,OW
4144,303.0,0.76,29.56003761551951,34.812287999999995,NaN,0.8491265387531987,0.0,OW
4145,303.0,0.77,29.504038928346034,34.812287999999995,NaN,0.8475179490743624,0.0,OW
4146,303.0,0.78,29.448221132649135,34.812287999999995,NaN,0.8459145555916674,0.0,OW
4147,303.0,0.79,29.392583411524175,34.812287999999995,NaN,0.8443163348391286,0.0,OW
4148,303.0,0.8,29.337124951364657,34.812287999999995,NaN,0.8427232634455013,0.0,OW
4149,303.0,0.81,29.28184494204662,34.812287999999995,NaN,0.8411353181395783,0.0,OW
4150,303.0,0.82,29.22674257711381,34.812287999999995,NaN,0.8395524757555096,0.0,OW
4151,303.0,0.83,29.171817054032836,34.812287999999995,NaN,0.8379747132401306,0.0,OW
4152,303.0,0.84,29.117067574377977,34.812287999999995,NaN,0.8364020076582723,0.0,OW
4153,303.0,0.85,29.062493344022236,34.812287999999995,NaN,0.8348343361982482,0.0,OW
4154,303.0,0.86,29.008093573443478,34.812287999999995,NaN,0.8332716761806486,0.0,OW
4155,303.0,0.87,28.95386747784149,34.812287999999995,NaN,0.8317140050617038,0.0,OW
4156,303.0,0.88,28.89981427749509,34.812287999999995,NaN,0.8301613004435414,0.0,OW
4157,303.0,0.89,28.845933198295924,34.812287999999995,NaN,0.8286135400895204,0.0,OW
4158,303.0,0.9,28.792223471786254,34.812287999999995,NaN,0.8270707019253161,0.0,OW
4159,303.0,0.91,28.738684334747788,34.812287999999995,NaN,0.82553276402711,0.0,OW
4160,303.0,0.92,28.68531502905218,34.812287999999995,NaN,0.8239997046172943,0.0,OW
4161,303.0,0.93,28.632114801274422,34.812287999999995,NaN,0.8224715020533676,0.0,OW
4162,303.0,0.94,28.579082902786105,34.812287999999995,NaN,0.8209481348306124,0.0,OW
4163,303.0,0.95,28.526218589389355,34.812287999999995,NaN,0.8194295815715806,0.0,OW
4164,303.0,0.96,28.473521121043362,34.812287999999995,NaN,0.8179158210182383,0.0,OW
4165,303.0,0.97,28.420989761638978,34.812287999999995,NaN,0.81640683202549,0.0,OW
4166,303.0,0.98,28.36862377876196,34.812287999999995,NaN,0.8149025935543784,0.0,OW
4167,303.0,0.99,28.316422443514742,34.812287999999995,NaN,0.8134030846669643,0.0,OW
4168,303.0,1.0,28.264385030333568,34.812287999999995,NaN,0.811908284521074,0.0,OW
4169,303.0,1.02,28.16079908445114,34.812287999999995,NaN,0.8089327275601977,0.0,OW
4170,303.0,1.04,28.057860202607348,34.812287999999995,NaN,0.8059757578303199,0.0,OW
4171,303.0,1.06,27.955562696315628,34.812287999999995,NaN,0.8030372119268815,0.0,OW
4172,303.0,1.08,27.853900922033066,34.812287999999995,NaN,0.8001169277363519,0.0,OW
4173,303.0,1.1,27.752869275929505,34.812287999999995,NaN,0.7972147442859691,0.0,OW
4174,303.0,1.12,27.652462187568982,34.812287999999995,NaN,0.7943305015622353,0.0,OW
4175,303.0,1.14,27.552674115576977,34.812287999999995,NaN,0.7914640403864572,0.0,OW
4176,303.0,1.16,27.453499557527813,34.812287999999995,NaN,0.788615202698766,0.0,OW
4177,303.0,1.18,27.35493305887231,34.812287999999995,NaN,0.7857838318145682,0.0,OW
4178,303.0,1.2,27.256969219255446,34.812287999999995,NaN,0.782969772606025,0.0,OW
4179,303.0,1.22,27.15960269732018,34.812287999999995,NaN,0.7801728716400423,0.0,OW
4180,303.0,1.24,27.062828213574008,34.812287999999995,NaN,0.7773929772606157,0.0,OW
4181,303.0,1.26,26.966640551526147,34.812287999999995,NaN,0.7746299396214966,0.0,OW
4182,303.0,1.28,26.871034556191553,34.812287999999995,NaN,0.7718836106432176,0.0,OW
4183,303.0,1.3,26.77600513122861,34.812287999999995,NaN,0.7691538439308734,0.0,OW
4184,303.0,1.32,26.68154723655038,34.812287999999995,NaN,0.7664404947055014,0.0,OW
4185,303.0,1.34,26.587655889375537,34.812287999999995,NaN,0.7637434198342706,0.0,OW
4186,303.0,1.36,26.49432616581342,34.812287999999995,NaN,0.7610624778760139,0.0,OW
4187,303.0,1.38,26.4015531978573,34.812287999999995,NaN,0.7583975289948567,0.0,OW
4188,303.0,1.4,26.309332166666834,34.812287999999995,NaN,0.7557484347672533,0.0,OW
4189,303.0,1.42,26.217658300272245,34.812287999999995,NaN,0.7531150581160378,0.0,OW
4190,303.0,1.44,26.126526873430688,34.812287999999995,NaN,0.7504972633062984,0.0,OW
4191,303.0,1.46,26.035933206281936,34.812287999999995,NaN,0.7478949159067607,0.0,OW
4192,303.0,1.48,25.94587266917789,34.812287999999995,NaN,0.7453078829285192,0.0,OW
4193,303.0,1.5,25.856340679497347,34.812287999999995,NaN,0.7427360327335379,0.0,OW
4194,303.0,1.52,25.76733269088261,34.812287999999995,NaN,0.7401792347254686,0.0,OW
4195,303.0,1.54,25.678844182608252,34.812287999999995,NaN,0.7376373590442621,0.0,OW
4196,303.0,1.56,25.590870650042813,34.812287999999995,NaN,0.7351102762921764,0.0,OW
4197,303.0,1.58,25.50340759779868,34.812287999999995,NaN,0.7325978573370037,0.0,OW
4198,303.0,1.6,25.41645054019864,34.812287999999995,NaN,0.7300999733254718,0.0,OW
4199,303.0,1.62,25.329995005882296,34.812287999999995,NaN,0.7276164958155666,0.0,OW
4200,303.0,1.64,25.244036543717247,34.812287999999995,NaN,0.7251472969463326,0.0,OW
4201,303.0,1.66,25.15857073010892,34.812287999999995,NaN,0.7226922496478521,0.0,OW
4202,303.0,1.68,25.073593176039672,34.812287999999995,NaN,0.7202512278434464,0.0,OW
4203,303.0,1.7,24.989099533843245,34.812287999999995,NaN,0.717824106644276,0.0,OW
4204,303.0,1.72,24.90508550329766,34.812287999999995,NaN,0.715410762524361,0.0,OW
4205,303.0,1.74,24.821546836588105,34.812287999999995,NaN,0.7130110734631435,0.0,OW
4206,303.0,1.76,24.738479341663048,34.812287999999995,NaN,0.7106249190418926,0.0,OW
4207,303.0,1.78,24.655878883739486,34.812287999999995,NaN,0.7082521804869444,0.0,OW
4208,303.0,1.8,24.573741386300142,34.812287999999995,NaN,0.7058927406983461,0.0,OW
4209,303.0,1.82,24.49206283101328,34.812287999999995,NaN,0.7035464842475531,0.0,OW
4210,303.0,1.84,24.4108392563286,34.812287999999995,NaN,0.7012132973370956,0.0,OW
4211,303.0,1.86,24.330066754642914,34.812287999999995,NaN,0.6988930677191606,0.0,OW
4212,303.0,1.88,24.24974146906792,34.812287999999995,NaN,0.696585684602745,0.0,OW
4213,303.0,1.9,24.169859590174283,34.812287999999995,NaN,0.6942910385601282,0.0,OW
4214,303.0,1.92,24.090417353513004,34.812287999999995,NaN,0.6920090214556712,0.0,OW
4215,303.0,1.94,24.011411038359157,34.812287999999995,NaN,0.6897395264097309,0.0,OW
4216,303.0,1.96,23.932836965459327,34.812287999999995,NaN,0.6874824477339533,0.0,OW
4217,303.0,1.98,23.854691496121507,34.812287999999995,NaN,0.6852376809051307,0.0,OW
4218,303.0,2.0,23.77697102995623,34.812287999999995,NaN,0.6830051225003145,0.0,OW
4219,303.0,2.05,23.584505912828853,34.812287999999995,NaN,0.6774764678733226,0.0,OW
4220,303.0,2.1,23.3946197520825,34.812287999999995,NaN,0.672021895029781,0.0,OW
4221,303.0,2.15,23.207258186229875,34.812287999999995,NaN,0.6666398424093779,0.0,OW
4222,303.0,2.2,23.02236758409669,34.812287999999995,NaN,0.6613287694304003,0.0,OW
4223,303.0,2.25,22.83989517104356,34.812287999999995,NaN,0.656087160115519,0.0,OW
4224,303.0,2.3,22.659788951092935,34.812287999999995,NaN,0.650913520854847,0.0,OW
4225,303.0,2.35,22.481997617946586,34.812287999999995,NaN,0.6458063778498727,0.0,OW
4226,303.0,2.4,22.306470417152518,34.812287999999995,NaN,0.640764273154138,0.0,OW
4227,303.0,2.45,22.13315689699595,34.812287999999995,NaN,0.6357857575174591,0.0,OW
4228,303.0,2.5,21.962007708501318,34.812287999999995,NaN,0.6308694133663757,0.0,OW
4229,303.0,2.55,21.792975547831535,34.812287999999995,NaN,0.6260138818750304,0.0,OW
4230,303.0,2.6,21.62601240928058,34.812287999999995,NaN,0.6212177840560374,0.0,OW
4231,303.0,2.65,21.46107498628625,34.812287999999995,NaN,0.6164798759072156,0.0,OW
4232,303.0,2.7,21.298120456394923,34.812287999999995,NaN,0.6117989273326397,0.0,OW
4233,303.0,2.75,21.137110199707738,34.812287999999995,NaN,0.6071738289568253,0.0,OW
4234,303.0,2.8,20.978010952837817,34.812287999999995,NaN,0.6026036252727146,0.0,OW
4235,303.0,2.85,20.8207903285872,34.812287999999995,NaN,0.5980873859422053,0.0,OW
4236,303.0,2.9,20.66547693587869,34.812287999999995,NaN,0.5936259327705979,0.0,OW
4237,303.0,2.95,20.511968231871965,34.812287999999995,NaN,0.589216320164649,0.0,OW
4238,303.0,3.0,20.36028569558829,34.812287999999995,NaN,0.58485916511975,0.0,OW
4239,303.0,3.05,20.210451494781715,34.812287999999995,NaN,0.5805551044154788,0.0,OW
4240,303.0,3.1,20.062434466301923,34.812287999999995,NaN,0.5763032428750999,0.0,OW
4241,303.0,3.15,19.91627145276023,34.812287999999995,NaN,0.5721046388206439,0.0,OW
4242,303.0,3.2,19.771819337007955,34.812287999999995,NaN,0.5679551811420139,0.0,OW
4243,303.0,3.25,19.629143301222097,34.812287999999995,NaN,0.5638567422291261,0.0,OW
4244,303.0,3.3,19.488153435862433,34.812287999999995,NaN,0.5598067393864613,0.0,OW
4245,303.0,3.35,19.348885078911408,34.812287999999995,NaN,0.5558061877148497,0.0,OW
4246,303.0,3.4,19.211411163481785,34.812287999999995,NaN,0.551857182253628,0.0,OW
4247,303.0,3.45,19.07556162814402,34.812287999999995,NaN,0.547954837905053,0.0,OW
4248,303.0,3.5,18.941278264457075,34.812287999999995,NaN,0.5440974826031854,0.0,OW
4249,303.0,3.55,18.80849378719719,34.812287999999995,NaN,0.5402831835470623,0.0,OW
4250,303.0,3.6,18.67717797549686,34.812287999999995,NaN,0.5365110726274832,0.0,OW
4251,303.0,3.65,18.547260745518074,34.812287999999995,NaN,0.5327791366519223,0.0,OW
4252,303.0,3.7,18.418802778912337,34.812287999999995,NaN,0.5290891187304994,0.0,OW
4253,303.0,3.75,18.29163777038813,34.812287999999995,NaN,0.5254362416623732,0.0,OW
4254,303.0,3.8,18.165660466503457,34.812287999999995,NaN,0.5218174819909412,0.0,OW
4255,303.0,3.85,18.040886737532503,34.812287999999995,NaN,0.518233295597592,0.0,OW
4256,303.0,3.9,17.917247263319506,34.812287999999995,NaN,0.5146816912269457,0.0,OW
4257,303.0,3.95,17.79493590132971,34.812287999999995,NaN,0.51116823752951,0.0,OW
4258,303.0,4.0,17.673935430134186,34.812287999999995,NaN,0.5076924398113157,0.0,OW
4259,303.0,4.05,17.554239150851185,34.812287999999995,NaN,0.504254105643708,0.0,OW
4260,303.0,4.1,17.435897838825884,34.812287999999995,NaN,0.500854693573312,0.0,OW
4261,303.0,4.15,17.318845137982088,34.812287999999995,NaN,0.49749229748938334,0.0,OW
4262,303.0,4.2,17.203302460010608,34.812287999999995,NaN,0.49417327755103635,0.0,OW
4263,303.0,4.25,17.089141580701295,34.812287999999995,NaN,0.49089395045511797,0.0,OW
4264,303.0,4.3,16.976387874186607,34.812287999999995,NaN,0.487655045085994,0.0,OW
4265,303.0,4.35,16.864930951648496,34.812287999999995,NaN,0.4844533904708734,0.0,OW
4266,303.0,4.4,16.754867880128838,34.812287999999995,NaN,0.4812917749080107,0.0,OW
4267,303.0,4.45,16.64609464490709,34.812287999999995,NaN,0.47816721052368333,0.0,OW
4268,303.0,4.5,16.53859915781655,34.812287999999995,NaN,0.47507935007939,0.0,OW
4269,303.0,4.55,16.432358220249064,34.812287999999995,NaN,0.4720275271837653,0.0,OW
4270,303.0,4.6,16.327330173831278,34.812287999999995,NaN,0.4690105451796584,0.0,OW
4271,303.0,4.65,16.223464434198863,34.812287999999995,NaN,0.4660269510064627,0.0,OW
4272,303.0,4.7,16.12070399284161,34.812287999999995,NaN,0.46307510706683835,0.0,OW
4273,303.0,4.75,16.019056108953173,34.812287999999995,NaN,0.460155221884674,0.0,OW
4274,303.0,4.8,15.918428362551364,34.812287999999995,NaN,0.45726464065077727,0.0,OW
4275,303.0,4.85,15.818781235151423,34.812287999999995,NaN,0.4544022281773443,0.0,OW
4276,303.0,4.9,15.720041279150667,34.812287999999995,NaN,0.45156587464606374,0.0,OW
4277,303.0,4.95,15.622223236566962,34.812287999999995,NaN,0.44875600352860934,0.0,OW
4278,303.0,5.0,15.525193888152353,34.812287999999995,NaN,0.445968788036924,0.0,OW
4279,303.0,5.1,15.333671875514002,34.812287999999995,NaN,0.44046722454766557,0.0,OW
4280,303.0,5.2,15.14527361459111,34.812287999999995,NaN,0.4350553923543064,0.0,OW
4281,303.0,5.3,14.959844463548162,34.812287999999995,NaN,0.42972884929448374,0.0,OW
4282,303.0,5.4,14.77716936672927,34.812287999999995,NaN,0.4244814177892953,0.0,OW
4283,303.0,5.5,14.597168507189211,34.812287999999995,NaN,0.41931080505795,0.0,OW
4284,303.0,5.6,14.419662778610158,34.812287999999995,NaN,0.4142118661838647,0.0,OW
4285,303.0,5.7,14.244800069384647,34.812287999999995,NaN,0.4091888493334494,0.0,OW
4286,303.0,5.8,14.072744183038118,34.812287999999995,NaN,0.40424645984309104,0.0,OW
4287,303.0,5.9,13.90372953969343,34.812287999999995,NaN,0.399391431545477,0.0,OW
4288,303.0,6.0,13.737940760366692,34.812287999999995,NaN,0.394629067769596,0.0,OW
4289,303.0,6.1,13.575450679996113,34.812287999999995,NaN,0.38996146073467264,0.0,OW
4290,303.0,6.2,13.415994204856275,34.812287999999995,NaN,0.385380995493783,0.0,OW
4291,303.0,6.3,13.259454243132769,34.812287999999995,NaN,0.380884308527287,0.0,OW
4292,303.0,6.4,13.105548622225408,34.812287999999995,NaN,0.37646329428922937,0.0,OW
4293,303.0,6.5,12.954133777703213,34.812287999999995,NaN,0.372113828821111,0.0,OW
4294,303.0,6.6,12.805172434317562,34.812287999999995,NaN,0.36783484137318306,0.0,OW
4295,303.0,6.7,12.658732405275968,34.812287999999995,NaN,0.36362827991299995,0.0,OW
4296,303.0,6.8,12.514680558427406,34.812287999999995,NaN,0.35949032015440663,0.0,OW
4297,303.0,6.9,12.372897318153976,34.812287999999995,NaN,0.3554175272292927,0.0,OW
4298,303.0,7.0,12.233278470011772,34.812287999999995,NaN,0.351406907526784,0.0,OW
4299,303.0,7.1,12.095770417709966,34.812287999999995,NaN,0.347456921467212,0.0,OW
4300,303.0,7.2,11.96034032144195,34.812287999999995,NaN,0.3435666257110694,0.0,OW
4301,303.0,7.3,11.827044940881189,34.812287999999995,NaN,0.3397376507077383,0.0,OW
4302,303.0,7.4,11.695908371137408,34.812287999999995,NaN,0.335970688601031,0.0,OW
4303,303.0,7.5,11.56695627971432,34.812287999999995,NaN,0.332266476702546,0.0,OW
4304,303.0,7.6,11.440196155554732,34.812287999999995,NaN,0.32862523013582834,0.0,OW
4305,303.0,7.7,11.315481404142519,34.812287999999995,NaN,0.3250427379017007,0.0,OW
4306,303.0,7.8,11.192750342251825,34.812287999999995,NaN,0.3215172281193303,0.0,OW
4307,303.0,7.9,11.071842934650762,34.812287999999995,NaN,0.3180441036984057,0.0,OW
4308,303.0,8.0,10.952598925746422,34.812287999999995,NaN,0.314618761218637,0.0,OW
4309,303.0,8.1,10.834871079425081,34.812287999999995,NaN,0.31123697125064237,0.0,OW
4310,303.0,8.2,10.718567072973679,34.812287999999995,NaN,0.30789608177933264,0.0,OW
4311,303.0,8.3,10.603626184178383,34.812287999999995,NaN,0.30459434852941536,0.0,OW
4312,303.0,8.4,10.490036167770672,34.812287999999995,NaN,0.30133141974956296,0.0,OW
4313,303.0,8.5,10.377791805515255,34.812287999999995,NaN,0.29810714554341433,0.0,OW
4314,303.0,8.6,10.266941286161433,34.812287999999995,NaN,0.294922910156363,0.0,OW
4315,303.0,8.7,10.157480097868978,34.812287999999995,NaN,0.29177858398359163,0.0,OW
4316,303.0,8.8,10.049397272368862,34.812287999999995,NaN,0.28867385195620765,0.0,OW
4317,303.0,8.9,9.942623149658198,34.812287999999995,NaN,0.2856067130565563,0.0,OW
4318,303.0,9.0,9.837080842192618,34.812287999999995,NaN,0.28257495865231896,0.0,OW
4319,303.0,9.1,9.732768461459546,34.812287999999995,NaN,0.27957853449504805,0.0,OW
4320,303.0,9.2,9.629659817396064,34.812287999999995,NaN,0.27661668826237634,0.0,OW
4321,303.0,9.3,9.527746082329815,34.812287999999995,NaN,0.27368916637509766,0.0,OW
4322,303.0,9.4,9.427007966595426,34.812287999999995,NaN,0.2707954147281393,0.0,OW
4323,303.0,9.5,9.327395758207635,34.812287999999995,NaN,0.26793400532040973,0.0,OW
4324,303.0,9.6,9.228897311282953,34.812287999999995,NaN,0.26510458925546504,0.0,OW
4325,303.0,9.7,9.131419163544916,34.812287999999995,NaN,0.26230448178369997,0.0,OW
4326,303.0,9.8,9.034932049287821,34.812287999999995,NaN,0.259532842233404,0.0,OW
4327,303.0,9.9,8.939387937089174,34.812287999999995,NaN,0.256788290878473,0.0,OW
4328,303.0,10.0,8.844794303100988,34.812287999999995,NaN,0.2540710424750304,0.0,OW
4329,303.0,10.2,8.658439501569065,34.812287999999995,NaN,0.24871790965216264,0.0,OW
4330,303.0,10.4,8.476000878258143,34.812287999999995,NaN,0.24347727096415336,0.0,OW
4331,303.0,10.6,8.297464027777346,34.812287999999995,NaN,0.23834871260910365,0.0,OW
4332,303.0,10.8,8.122884513064015,34.812287999999995,NaN,0.23333383065956528,0.0,OW
4333,303.0,11.0,7.952392541635805,34.812287999999995,NaN,0.22843636539016932,0.0,OW
4334,303.0,11.2,7.785988778376884,34.812287999999995,NaN,0.22365633590003867,0.0,OW
4335,303.0,11.4,7.623593665555689,34.812287999999995,NaN,0.21899145685442134,0.0,OW
4336,303.0,11.6,7.4651685926346705,34.812287999999995,NaN,0.2144406191467413,0.0,OW
4337,303.0,11.8,7.310748596373173,34.812287999999995,NaN,0.21000482922504762,0.0,OW
4338,303.0,12.0,7.160317651783428,34.812287999999995,NaN,0.20568362676372864,0.0,OW
4339,303.0,12.2,7.013760203110008,34.812287999999995,NaN,0.20147369236718968,0.0,OW
4340,303.0,12.4,6.870889771543713,34.812287999999995,NaN,0.197369669340427,0.0,OW
4341,303.0,12.6,6.731366079598085,34.812287999999995,NaN,0.19336178304620733,0.0,OW
4342,303.0,12.8,6.5948457867493495,34.812287999999995,NaN,0.18944017086005235,0.0,OW
4343,303.0,13.0,6.461159193992244,34.812287999999995,NaN,0.18559995809503368,0.0,OW
4344,303.0,13.2,6.330290595003304,34.812287999999995,NaN,0.18184069357932764,0.0,OW
